OBJECTID,stop_UID,stop_agency,stop_id,route_id
4061,MTS_60031,MTS,60031,901
4062,MTS_60031,MTS,60031,933
4063,MTS_60032,MTS,60032,901
4064,MTS_60032,MTS,60032,933
4065,MTS_60033,MTS,60033,901
4066,MTS_60033,MTS,60033,933
4067,MTS_60034,MTS,60034,934
4068,MTS_60035,MTS,60035,901
4069,MTS_60035,MTS,60035,933
4070,MTS_60036,MTS,60036,934
4071,MTS_60039,MTS,60039,933
4072,MTS_60040,MTS,60040,934
4073,MTS_60041,MTS,60041,901
4074,MTS_60041,MTS,60041,933
4075,MTS_60042,MTS,60042,934
4076,MTS_60044,MTS,60044,934
4077,MTS_60045,MTS,60045,932
4078,MTS_60047,MTS,60047,901
4079,MTS_60047,MTS,60047,932
4080,MTS_60048,MTS,60048,933
4081,MTS_60052,MTS,60052,906
4082,MTS_60055,MTS,60055,901
4083,MTS_60056,MTS,60056,901
4084,MTS_60057,MTS,60057,901
4085,MTS_60058,MTS,60058,904
4086,MTS_60061,MTS,60061,901
4087,MTS_60061,MTS,60061,929
4088,MTS_60066,MTS,60066,933
4089,MTS_60067,MTS,60067,934
4090,MTS_60068,MTS,60068,932
4091,MTS_60069,MTS,60069,934
4092,MTS_60070,MTS,60070,933
4093,MTS_60072,MTS,60072,934
4094,MTS_60073,MTS,60073,932
4095,MTS_60074,MTS,60074,934
4096,MTS_60077,MTS,60077,934
4097,MTS_60078,MTS,60078,934
4098,MTS_60079,MTS,60079,933
4099,MTS_60080,MTS,60080,704
4100,MTS_60080,MTS,60080,932
4101,MTS_60081,MTS,60081,901
4102,MTS_60081,MTS,60081,933
4103,MTS_60082,MTS,60082,901
4104,MTS_60082,MTS,60082,933
4105,MTS_60083,MTS,60083,901
4106,MTS_60083,MTS,60083,933
4107,MTS_60084,MTS,60084,933
4108,MTS_60086,MTS,60086,901
4109,MTS_60086,MTS,60086,932
4110,MTS_60087,MTS,60087,934
4111,MTS_60088,MTS,60088,933
4112,MTS_60089,MTS,60089,901
4113,MTS_60089,MTS,60089,932
4114,MTS_60090,MTS,60090,934
4115,MTS_60091,MTS,60091,933
4116,MTS_60094,MTS,60094,934
4117,MTS_60095,MTS,60095,934
4118,MTS_60098,MTS,60098,934
4119,MTS_60099,MTS,60099,933
4120,MTS_60100,MTS,60100,933
4121,MTS_60101,MTS,60101,933
4122,MTS_60102,MTS,60102,901
4123,MTS_60103,MTS,60103,901
4124,MTS_60105,MTS,60105,901
4125,MTS_60106,MTS,60106,901
4126,MTS_60108,MTS,60108,904
4127,MTS_60119,MTS,60119,901
4128,MTS_60119,MTS,60119,929
4129,MTS_60123,MTS,60123,901
4130,MTS_60130,MTS,60130,934
4131,MTS_60131,MTS,60131,934
4132,MTS_60132,MTS,60132,933
4133,MTS_60133,MTS,60133,933
4134,MTS_60134,MTS,60134,934
4135,MTS_60135,MTS,60135,901
4136,MTS_60137,MTS,60137,901
4137,MTS_60137,MTS,60137,934
4138,MTS_60138,MTS,60138,933
4139,MTS_60140,MTS,60140,901
4140,MTS_60140,MTS,60140,934
4141,MTS_60141,MTS,60141,933
4142,MTS_60143,MTS,60143,933
4143,MTS_60144,MTS,60144,901
4144,MTS_60144,MTS,60144,934
4145,MTS_60145,MTS,60145,933
4146,MTS_60146,MTS,60146,934
4147,MTS_60148,MTS,60148,704
4148,MTS_60148,MTS,60148,932
4149,MTS_60149,MTS,60149,933
4150,MTS_60151,MTS,60151,932
4151,MTS_60152,MTS,60152,901
4152,MTS_60152,MTS,60152,932
4153,MTS_60154,MTS,60154,934
4154,MTS_60155,MTS,60155,901
4155,MTS_60155,MTS,60155,932
4156,MTS_60156,MTS,60156,933
4157,MTS_60157,MTS,60157,933
4158,MTS_60158,MTS,60158,929
4159,MTS_60158,MTS,60158,934
4160,MTS_60159,MTS,60159,934
4161,MTS_60161,MTS,60161,901
4162,MTS_60162,MTS,60162,901
4163,MTS_60163,MTS,60163,901
4164,MTS_60164,MTS,60164,901
4165,MTS_60165,MTS,60165,904
4166,MTS_60166,MTS,60166,901
4167,MTS_60171,MTS,60171,933
4168,MTS_60173,MTS,60173,933
4169,MTS_60176,MTS,60176,934
4170,MTS_60178,MTS,60178,901
4171,MTS_60178,MTS,60178,933
4172,MTS_60181,MTS,60181,901
4173,MTS_60181,MTS,60181,934
4174,MTS_60182,MTS,60182,901
4175,MTS_60182,MTS,60182,934
4176,MTS_60183,MTS,60183,901
4177,MTS_60183,MTS,60183,934
4178,MTS_60184,MTS,60184,933
4179,MTS_60185,MTS,60185,933
4180,MTS_60186,MTS,60186,934
4181,MTS_60187,MTS,60187,934
4182,MTS_60188,MTS,60188,901
4183,MTS_60188,MTS,60188,934
4184,MTS_60189,MTS,60189,901
4185,MTS_60189,MTS,60189,934
4186,MTS_60190,MTS,60190,901
4187,MTS_60190,MTS,60190,934
4188,MTS_60191,MTS,60191,933
4189,MTS_60192,MTS,60192,932
4190,MTS_60193,MTS,60193,933
4191,MTS_60194,MTS,60194,901
4192,MTS_60194,MTS,60194,932
4193,MTS_60195,MTS,60195,933
4194,MTS_60196,MTS,60196,901
4195,MTS_60196,MTS,60196,932
4196,MTS_60197,MTS,60197,933
4197,MTS_60198,MTS,60198,934
4198,MTS_60202,MTS,60202,933
4199,MTS_60203,MTS,60203,934
4200,MTS_60204,MTS,60204,907
4201,MTS_60205,MTS,60205,907
4202,MTS_60208,MTS,60208,934
4203,MTS_60209,MTS,60209,901
4204,MTS_60209,MTS,60209,904
4205,MTS_60210,MTS,60210,901
4206,MTS_60210,MTS,60210,904
4207,MTS_60212,MTS,60212,904
4208,MTS_60220,MTS,60220,12
4209,MTS_60221,MTS,60221,901
4210,MTS_60222,MTS,60222,933
4211,MTS_60223,MTS,60223,933
4212,MTS_60225,MTS,60225,901
4213,MTS_60226,MTS,60226,929
4214,MTS_60228,MTS,60228,901
4215,MTS_60229,MTS,60229,933
4216,MTS_60230,MTS,60230,933
4217,MTS_60233,MTS,60233,932
4218,MTS_60235,MTS,60235,932
4219,MTS_60236,MTS,60236,932
4220,MTS_60239,MTS,60239,932
4221,MTS_60241,MTS,60241,932
4222,MTS_60245,MTS,60245,906
4223,MTS_60246,MTS,60246,906
4224,MTS_60247,MTS,60247,906
4225,MTS_60249,MTS,60249,906
4226,MTS_60250,MTS,60250,906
4227,MTS_60253,MTS,60253,901
4228,MTS_60253,MTS,60253,904
4229,MTS_60255,MTS,60255,901
4230,MTS_60255,MTS,60255,904
4231,MTS_60256,MTS,60256,901
4232,MTS_60256,MTS,60256,904
4233,MTS_60257,MTS,60257,901
4234,MTS_60257,MTS,60257,904
4235,MTS_60258,MTS,60258,901
4236,MTS_60258,MTS,60258,904
4237,MTS_60259,MTS,60259,901
4238,MTS_60259,MTS,60259,904
4239,MTS_60260,MTS,60260,901
4240,MTS_60260,MTS,60260,904
4241,MTS_60262,MTS,60262,904
4242,MTS_60263,MTS,60263,901
4243,MTS_60265,MTS,60265,904
4244,MTS_60266,MTS,60266,901
4245,MTS_60272,MTS,60272,901
4246,MTS_60278,MTS,60278,901
4247,MTS_60279,MTS,60279,929
4248,MTS_60280,MTS,60280,932
4249,MTS_60280,MTS,60280,962
4250,MTS_60280,MTS,60280,963
4251,MTS_60287,MTS,60287,932
4252,MTS_60290,MTS,60290,934
4253,MTS_60291,MTS,60291,932
4254,MTS_60292,MTS,60292,932
4255,MTS_60294,MTS,60294,932
4256,MTS_60295,MTS,60295,932
4257,MTS_60296,MTS,60296,932
4258,MTS_60297,MTS,60297,932
4259,MTS_60298,MTS,60298,932
4260,MTS_60299,MTS,60299,932
4261,MTS_60300,MTS,60300,932
4262,MTS_60301,MTS,60301,932
4263,MTS_60302,MTS,60302,932
4264,MTS_60303,MTS,60303,934
4265,MTS_60304,MTS,60304,934
4266,MTS_60305,MTS,60305,932
4267,MTS_60308,MTS,60308,906
4268,MTS_60309,MTS,60309,906
4269,MTS_60310,MTS,60310,906
4270,MTS_60311,MTS,60311,906
4271,MTS_60313,MTS,60313,906
4272,MTS_60314,MTS,60314,906
4273,MTS_60315,MTS,60315,906
4274,MTS_60317,MTS,60317,901
4275,MTS_60317,MTS,60317,904
4276,MTS_60327,MTS,60327,901
4277,MTS_60329,MTS,60329,934
4278,MTS_60341,MTS,60341,934
4279,MTS_60342,MTS,60342,934
4280,MTS_60348,MTS,60348,933
4281,MTS_60349,MTS,60349,933
4282,MTS_60351,MTS,60351,932
4283,MTS_60352,MTS,60352,933
4284,MTS_60353,MTS,60353,934
4285,MTS_60354,MTS,60354,932
4286,MTS_60355,MTS,60355,932
4287,MTS_60358,MTS,60358,932
4288,MTS_60359,MTS,60359,907
4289,MTS_60360,MTS,60360,907
4290,MTS_60361,MTS,60361,907
4291,MTS_60364,MTS,60364,907
4292,MTS_60365,MTS,60365,907
4293,MTS_60367,MTS,60367,907
4294,MTS_60368,MTS,60368,907
4295,MTS_60370,MTS,60370,901
4296,MTS_60370,MTS,60370,904
4297,MTS_60371,MTS,60371,901
4298,MTS_60371,MTS,60371,904
4299,MTS_60372,MTS,60372,901
4300,MTS_60372,MTS,60372,904
4301,MTS_60373,MTS,60373,901
4302,MTS_60373,MTS,60373,904
4303,MTS_60374,MTS,60374,901
4304,MTS_60374,MTS,60374,904
4305,MTS_60375,MTS,60375,901
4306,MTS_60375,MTS,60375,904
4307,MTS_60376,MTS,60376,901
4308,MTS_60376,MTS,60376,904
4309,MTS_60377,MTS,60377,901
4310,MTS_60377,MTS,60377,904
4311,MTS_60378,MTS,60378,904
4312,MTS_60381,MTS,60381,904
4313,MTS_60383,MTS,60383,901
4314,MTS_60384,MTS,60384,901
4315,MTS_60388,MTS,60388,901
4316,MTS_60389,MTS,60389,901
4317,MTS_60391,MTS,60391,901
4318,MTS_60392,MTS,60392,934
4319,MTS_60396,MTS,60396,901
4320,MTS_60397,MTS,60397,901
4321,MTS_60401,MTS,60401,934
4322,MTS_60408,MTS,60408,932
4323,MTS_60409,MTS,60409,932
4324,MTS_60411,MTS,60411,932
4325,MTS_60413,MTS,60413,932
4326,MTS_60414,MTS,60414,932
4327,MTS_60415,MTS,60415,932
4328,MTS_60416,MTS,60416,932
4329,MTS_60417,MTS,60417,933
4330,MTS_60418,MTS,60418,934
4331,MTS_60419,MTS,60419,933
4332,MTS_60420,MTS,60420,934
4333,MTS_60421,MTS,60421,932
4334,MTS_60422,MTS,60422,932
4335,MTS_60423,MTS,60423,932
4336,MTS_60424,MTS,60424,932
4337,MTS_60425,MTS,60425,933
4338,MTS_60426,MTS,60426,932
4339,MTS_60427,MTS,60427,933
4340,MTS_60430,MTS,60430,932
4341,MTS_60431,MTS,60431,901
4342,MTS_60431,MTS,60431,932
4343,MTS_60436,MTS,60436,907
4344,MTS_60439,MTS,60439,907
4345,MTS_60440,MTS,60440,907
4346,MTS_60441,MTS,60441,907
4347,MTS_60442,MTS,60442,901
4348,MTS_60442,MTS,60442,904
4349,MTS_60443,MTS,60443,934
4350,MTS_60444,MTS,60444,933
4351,MTS_60445,MTS,60445,705
4352,MTS_60445,MTS,60445,932
4353,MTS_60446,MTS,60446,934
4354,MTS_60451,MTS,60451,933
4355,MTS_60452,MTS,60452,934
4356,MTS_60454,MTS,60454,932
4357,MTS_60458,MTS,60458,932
4358,MTS_60459,MTS,60459,904
4359,MTS_60464,MTS,60464,901
4360,MTS_60464,MTS,60464,904
4361,MTS_60465,MTS,60465,901
4362,MTS_60466,MTS,60466,934
4363,MTS_60468,MTS,60468,901
4364,MTS_60469,MTS,60469,934
4365,MTS_60470,MTS,60470,934
4366,MTS_60471,MTS,60471,934
4367,MTS_60472,MTS,60472,934
4368,MTS_60473,MTS,60473,934
4369,MTS_60474,MTS,60474,934
4370,MTS_60478,MTS,60478,933
4371,MTS_60479,MTS,60479,933
4372,MTS_60480,MTS,60480,933
4373,MTS_60481,MTS,60481,933
4374,MTS_60482,MTS,60482,933
4375,MTS_60483,MTS,60483,933
4376,MTS_60499,MTS,60499,992
4377,MTS_60500,MTS,60500,992
4378,MTS_60501,MTS,60501,933
4379,MTS_60502,MTS,60502,933
4380,MTS_60504,MTS,60504,934
4381,MTS_60506,MTS,60506,932
4382,MTS_60507,MTS,60507,929
4383,MTS_60509,MTS,60509,933
4384,MTS_60515,MTS,60515,905
4385,MTS_60516,MTS,60516,905
4386,MTS_60517,MTS,60517,909
4387,MTS_60518,MTS,60518,909
4388,MTS_60519,MTS,60519,909
4389,MTS_60520,MTS,60520,909
4390,MTS_60522,MTS,60522,905
4391,MTS_60523,MTS,60523,905
4392,MTS_60524,MTS,60524,905
4393,MTS_60529,MTS,60529,909
4394,MTS_60535,MTS,60535,905
4395,MTS_60536,MTS,60536,905
4396,MTS_60537,MTS,60537,905
4397,MTS_60538,MTS,60538,909
4398,MTS_60539,MTS,60539,909
4399,MTS_60540,MTS,60540,909
4400,MTS_60541,MTS,60541,909
4401,MTS_60542,MTS,60542,905
4402,MTS_60543,MTS,60543,905
4403,MTS_60544,MTS,60544,905
4404,MTS_60546,MTS,60546,11
4405,MTS_60547,MTS,60547,945
4406,MTS_60555,MTS,60555,60
4407,MTS_60556,MTS,60556,60
4408,MTS_60565,MTS,60565,906
4409,MTS_60566,MTS,60566,906
4410,MTS_60567,MTS,60567,906
4411,MTS_60568,MTS,60568,906
4412,MTS_60569,MTS,60569,906
4413,MTS_60570,MTS,60570,906
4414,MTS_60571,MTS,60571,906
4415,MTS_60572,MTS,60572,906
4416,MTS_60573,MTS,60573,906
4417,MTS_60574,MTS,60574,906
4418,MTS_60574,MTS,60574,907
4419,MTS_60575,MTS,60575,906
4420,MTS_60577,MTS,60577,906
4421,MTS_60578,MTS,60578,906
4422,MTS_60579,MTS,60579,906
4423,MTS_60581,MTS,60581,906
4424,MTS_60583,MTS,60583,907
4425,MTS_60585,MTS,60585,907
4426,MTS_60586,MTS,60586,907
4427,MTS_60587,MTS,60587,907
4428,MTS_60588,MTS,60588,907
4429,MTS_60589,MTS,60589,907
4430,MTS_60591,MTS,60591,907
4431,MTS_60592,MTS,60592,907
4432,MTS_60593,MTS,60593,907
4433,MTS_60594,MTS,60594,907
4434,MTS_60595,MTS,60595,906
4435,MTS_60595,MTS,60595,907
4436,MTS_60596,MTS,60596,907
4437,MTS_60597,MTS,60597,907
4438,MTS_60599,MTS,60599,907
4439,MTS_60601,MTS,60601,907
4440,MTS_60602,MTS,60602,907
4441,MTS_60605,MTS,60605,906
4442,MTS_60621,MTS,60621,965
4443,MTS_60622,MTS,60622,965
4444,MTS_60623,MTS,60623,965
4445,MTS_60624,MTS,60624,965
4446,MTS_60625,MTS,60625,965
4447,MTS_60626,MTS,60626,13
4448,MTS_60626,MTS,60626,965
4449,MTS_60627,MTS,60627,965
4450,MTS_60628,MTS,60628,13
4451,MTS_60629,MTS,60629,13
4452,MTS_60630,MTS,60630,965
4453,MTS_60631,MTS,60631,965
4454,MTS_60632,MTS,60632,965
4455,MTS_60633,MTS,60633,965
4456,MTS_60634,MTS,60634,965
4457,MTS_60635,MTS,60635,965
4458,MTS_60637,MTS,60637,965
4459,MTS_60648,MTS,60648,7
4460,MTS_60664,MTS,60664,10
4461,MTS_60664,MTS,60664,7
4462,MTS_60665,MTS,60665,7
4463,MTS_60666,MTS,60666,7
4464,MTS_60681,MTS,60681,25
4465,MTS_60681,MTS,60681,928
4466,MTS_60684,MTS,60684,964
4467,MTS_60685,MTS,60685,964
4468,MTS_60686,MTS,60686,964
4469,MTS_60687,MTS,60687,964
4470,MTS_60688,MTS,60688,964
4471,MTS_60689,MTS,60689,964
4472,MTS_60691,MTS,60691,964
4473,MTS_60693,MTS,60693,964
4474,MTS_60694,MTS,60694,964
4475,MTS_60695,MTS,60695,964
4476,MTS_60696,MTS,60696,921
4477,MTS_60696,MTS,60696,964
4478,MTS_60697,MTS,60697,921
4479,MTS_60697,MTS,60697,964
4480,MTS_60698,MTS,60698,961
4481,MTS_60699,MTS,60699,961
4482,MTS_60700,MTS,60700,964
4483,MTS_60702,MTS,60702,964
4484,MTS_60703,MTS,60703,964
4485,MTS_60704,MTS,60704,964
4486,MTS_60705,MTS,60705,921
4487,MTS_60705,MTS,60705,964
4488,MTS_60707,MTS,60707,961
4489,MTS_60708,MTS,60708,961
4490,MTS_60710,MTS,60710,961
4491,MTS_60711,MTS,60711,961
4492,MTS_60712,MTS,60712,961
4493,MTS_60713,MTS,60713,961
4494,MTS_60714,MTS,60714,961
4495,MTS_60715,MTS,60715,961
4496,MTS_60716,MTS,60716,961
4497,MTS_60717,MTS,60717,962
4498,MTS_60718,MTS,60718,962
4499,MTS_60719,MTS,60719,962
4500,MTS_60721,MTS,60721,962
4501,MTS_60722,MTS,60722,962
4502,MTS_60723,MTS,60723,962
4503,MTS_60724,MTS,60724,961
4504,MTS_60725,MTS,60725,961
4505,MTS_60726,MTS,60726,961
4506,MTS_60727,MTS,60727,961
4507,MTS_60728,MTS,60728,961
4508,MTS_60729,MTS,60729,961
4509,MTS_60730,MTS,60730,961
4510,MTS_60731,MTS,60731,961
4511,MTS_60732,MTS,60732,961
4512,MTS_60733,MTS,60733,961
4513,MTS_60734,MTS,60734,961
4514,MTS_60735,MTS,60735,961
4515,MTS_60739,MTS,60739,962
4516,MTS_60743,MTS,60743,928
4517,MTS_60744,MTS,60744,928
4518,MTS_60745,MTS,60745,928
4519,MTS_60747,MTS,60747,928
4520,MTS_60750,MTS,60750,928
4521,MTS_60751,MTS,60751,928
4522,MTS_60766,MTS,60766,928
4523,MTS_60771,MTS,60771,955
4524,MTS_60779,MTS,60779,921
4525,MTS_60779,MTS,60779,964
4526,MTS_60780,MTS,60780,921
4527,MTS_60780,MTS,60780,964
4528,MTS_60781,MTS,60781,921
4529,MTS_60781,MTS,60781,964
4530,MTS_60782,MTS,60782,964
4531,MTS_60783,MTS,60783,964
4532,MTS_60784,MTS,60784,964
4533,MTS_60785,MTS,60785,964
4534,MTS_60786,MTS,60786,964
4535,MTS_60788,MTS,60788,25
4536,MTS_60790,MTS,60790,25
4537,MTS_60791,MTS,60791,25
4538,MTS_60792,MTS,60792,25
4539,MTS_60793,MTS,60793,25
4540,MTS_60794,MTS,60794,25
4541,MTS_60795,MTS,60795,25
4542,MTS_60796,MTS,60796,25
4543,MTS_60797,MTS,60797,25
4544,MTS_60809,MTS,60809,963
4545,MTS_60810,MTS,60810,963
4546,MTS_60811,MTS,60811,963
4547,MTS_60817,MTS,60817,25
4548,MTS_60818,MTS,60818,25
4549,MTS_60819,MTS,60819,25
4550,MTS_60820,MTS,60820,25
4551,MTS_60830,MTS,60830,25
4552,MTS_60831,MTS,60831,25
4553,MTS_60832,MTS,60832,25
4554,MTS_60833,MTS,60833,25
4555,MTS_60834,MTS,60834,25
4556,MTS_60844,MTS,60844,964
4557,MTS_64001,MTS,64001,907
4558,MTS_70009,MTS,70009,4
4559,MTS_70019,MTS,70019,705
4560,MTS_70024,MTS,70024,3
4561,MTS_70025,MTS,70025,907
4562,MTS_70031,MTS,70031,851
4563,MTS_70032,MTS,70032,855
4564,MTS_70035,MTS,70035,888
4565,MTS_70035,MTS,70035,891
4566,MTS_70035,MTS,70035,892
4567,MTS_70035,MTS,70035,894
4568,MTS_70039,MTS,70039,709
4569,MTS_70041,MTS,70041,709
4570,MTS_70042,MTS,70042,701
4571,MTS_70050,MTS,70050,968
4572,MTS_70052,MTS,70052,932
4573,MTS_70053,MTS,70053,955
4574,MTS_70054,MTS,70054,963
4575,MTS_70055,MTS,70055,962
4576,MTS_75000,MTS,75000,510
4577,MTS_75002,MTS,75002,510
4578,MTS_75003,MTS,75003,510
4579,MTS_75004,MTS,75004,510
4580,MTS_75005,MTS,75005,510
4581,MTS_75006,MTS,75006,510
4582,MTS_75007,MTS,75007,510
4583,MTS_75008,MTS,75008,510
4584,MTS_75009,MTS,75009,510
4585,MTS_75010,MTS,75010,510
4586,MTS_75011,MTS,75011,510
4587,MTS_75012,MTS,75012,510
4588,MTS_75013,MTS,75013,510
4589,MTS_75014,MTS,75014,510
4590,MTS_75015,MTS,75015,510
4591,MTS_75016,MTS,75016,510
4592,MTS_75017,MTS,75017,510
4593,MTS_75018,MTS,75018,510
4594,MTS_75019,MTS,75019,510
4595,MTS_75020,MTS,75020,530
4596,MTS_75022,MTS,75022,530
4597,MTS_75023,MTS,75023,530
4598,MTS_75024,MTS,75024,520
4599,MTS_75024,MTS,75024,530
4600,MTS_75025,MTS,75025,530
4601,MTS_75026,MTS,75026,520
4602,MTS_75026,MTS,75026,530
4603,MTS_75027,MTS,75027,520
4604,MTS_75027,MTS,75027,530
4605,MTS_75028,MTS,75028,520
4606,MTS_75028,MTS,75028,530
4607,MTS_75029,MTS,75029,520
4608,MTS_75029,MTS,75029,530
4609,MTS_75030,MTS,75030,520
4610,MTS_75030,MTS,75030,530
4611,MTS_75031,MTS,75031,520
4612,MTS_75031,MTS,75031,530
4613,MTS_75032,MTS,75032,530
4614,MTS_75033,MTS,75033,530
4615,MTS_75034,MTS,75034,520
4616,MTS_75035,MTS,75035,520
4617,MTS_75036,MTS,75036,520
4618,MTS_75037,MTS,75037,520
4619,MTS_75038,MTS,75038,520
4620,MTS_75039,MTS,75039,520
4621,MTS_75040,MTS,75040,520
4622,MTS_75041,MTS,75041,520
4623,MTS_75042,MTS,75042,510
4624,MTS_75042,MTS,75042,530
4625,MTS_75043,MTS,75043,510
4626,MTS_75043,MTS,75043,530
4627,MTS_75044,MTS,75044,530
4628,MTS_75045,MTS,75045,530
4629,MTS_75046,MTS,75046,530
4630,MTS_75047,MTS,75047,530
4631,MTS_75048,MTS,75048,530
4632,MTS_75049,MTS,75049,530
4633,MTS_75050,MTS,75050,530
4634,MTS_75051,MTS,75051,530
4635,MTS_75052,MTS,75052,530
4636,MTS_75053,MTS,75053,530
4637,MTS_75054,MTS,75054,530
4638,MTS_75055,MTS,75055,530
4639,MTS_75058,MTS,75058,530
4640,MTS_75059,MTS,75059,530
4641,MTS_75060,MTS,75060,530
4642,MTS_75061,MTS,75061,530
4643,MTS_75062,MTS,75062,530
4644,MTS_75063,MTS,75063,530
4645,MTS_75064,MTS,75064,530
4646,MTS_75065,MTS,75065,530
4647,MTS_75066,MTS,75066,520
4648,MTS_75067,MTS,75067,520
4649,MTS_75068,MTS,75068,520
4650,MTS_75069,MTS,75069,520
4651,MTS_75070,MTS,75070,520
4652,MTS_75071,MTS,75071,520
4653,MTS_75072,MTS,75072,520
4654,MTS_75073,MTS,75073,520
4655,MTS_75074,MTS,75074,520
4656,MTS_75075,MTS,75075,520
4657,MTS_75076,MTS,75076,510
4658,MTS_75076,MTS,75076,530
4659,MTS_75077,MTS,75077,510
4660,MTS_75077,MTS,75077,530
4661,MTS_75078,MTS,75078,510
4662,MTS_75078,MTS,75078,530
4663,MTS_75079,MTS,75079,510
4664,MTS_75079,MTS,75079,530
4665,MTS_75080,MTS,75080,510
4666,MTS_75080,MTS,75080,530
4667,MTS_75081,MTS,75081,510
4668,MTS_75081,MTS,75081,530
4669,MTS_75082,MTS,75082,510
4670,MTS_75082,MTS,75082,530
4671,MTS_75083,MTS,75083,510
4672,MTS_75083,MTS,75083,530
4673,MTS_75084,MTS,75084,510
4674,MTS_75085,MTS,75085,510
4675,MTS_75086,MTS,75086,510
4676,MTS_75086,MTS,75086,520
4677,MTS_75087,MTS,75087,510
4678,MTS_75087,MTS,75087,520
4679,MTS_75088,MTS,75088,510
4680,MTS_75088,MTS,75088,520
4681,MTS_75089,MTS,75089,510
4682,MTS_75089,MTS,75089,520
4683,MTS_75090,MTS,75090,510
4684,MTS_75090,MTS,75090,520
4685,MTS_75091,MTS,75091,510
4686,MTS_75091,MTS,75091,520
4687,MTS_75092,MTS,75092,510
4688,MTS_75092,MTS,75092,520
4689,MTS_75093,MTS,75093,510
4690,MTS_75093,MTS,75093,520
4691,MTS_75094,MTS,75094,530
4692,MTS_75095,MTS,75095,530
4693,MTS_75096,MTS,75096,530
4694,MTS_75097,MTS,75097,530
4695,MTS_75098,MTS,75098,530
4696,MTS_75099,MTS,75099,530
4697,MTS_75100,MTS,75100,530
4698,MTS_75102,MTS,75102,510
4699,MTS_75102,MTS,75102,520
4700,MTS_75103,MTS,75103,510
4701,MTS_75103,MTS,75103,520
4702,MTS_75104,MTS,75104,510
4703,MTS_75105,MTS,75105,510
4704,MTS_75106,MTS,75106,510
4705,MTS_75107,MTS,75107,510
4706,MTS_75109,MTS,75109,520
4707,MTS_77770,MTS,77770,510
4708,MTS_77771,MTS,77771,510
4709,MTS_77772,MTS,77772,510
4710,MTS_77773,MTS,77773,510
4711,MTS_77774,MTS,77774,510
4712,MTS_77775,MTS,77775,510
4713,MTS_77776,MTS,77776,510
4714,MTS_77778,MTS,77778,510
4715,MTS_77779,MTS,77779,510
4716,MTS_77780,MTS,77780,510
4717,MTS_77781,MTS,77781,510
4718,MTS_77782,MTS,77782,510
4719,MTS_77783,MTS,77783,510
4720,MTS_77784,MTS,77784,510
4721,MTS_77785,MTS,77785,510
4722,MTS_77786,MTS,77786,510
4723,MTS_77787,MTS,77787,510
4724,MTS_88879,MTS,88879,965
4725,MTS_88880,MTS,88880,965
4726,MTS_88883,MTS,88883,909
4727,MTS_88885,MTS,88885,848
4728,MTS_88890,MTS,88890,955
4729,MTS_88891,MTS,88891,955
4730,MTS_88892,MTS,88892,894
4731,MTS_88893,MTS,88893,894
4732,MTS_88894,MTS,88894,31
4733,MTS_88895,MTS,88895,31
4734,MTS_88896,MTS,88896,944
4735,MTS_88897,MTS,88897,120
4736,MTS_88897,MTS,88897,20
4737,MTS_88898,MTS,88898,120
4738,MTS_88898,MTS,88898,20
4739,MTS_88899,MTS,88899,929
4740,MTS_88900,MTS,88900,83
4741,MTS_88901,MTS,88901,83
4742,MTS_88902,MTS,88902,83
4743,MTS_88903,MTS,88903,83
4744,MTS_88904,MTS,88904,875
4745,MTS_88905,MTS,88905,875
4746,MTS_88905,MTS,88905,888
4747,MTS_88906,MTS,88906,864
4748,MTS_88906,MTS,88906,874
4749,MTS_88906,MTS,88906,888
4750,MTS_88907,MTS,88907,874
4751,MTS_88907,MTS,88907,888
4752,MTS_88908,MTS,88908,815
4753,MTS_88909,MTS,88909,874
4754,MTS_88909,MTS,88909,888
4755,MTS_88910,MTS,88910,83
4756,MTS_88911,MTS,88911,83
4757,MTS_88912,MTS,88912,944
4758,MTS_88913,MTS,88913,944
4759,MTS_88916,MTS,88916,235
4760,MTS_88917,MTS,88917,235
4761,MTS_88918,MTS,88918,235
4762,MTS_88919,MTS,88919,235
4763,MTS_88920,MTS,88920,963
4764,MTS_88922,MTS,88922,909
4765,MTS_88923,MTS,88923,909
4766,MTS_88924,MTS,88924,909
4767,MTS_88925,MTS,88925,909
4768,MTS_88926,MTS,88926,962
4769,MTS_88927,MTS,88927,962
4770,MTS_88928,MTS,88928,962
4771,MTS_88929,MTS,88929,962
4772,MTS_88930,MTS,88930,962
4773,MTS_88931,MTS,88931,962
4774,MTS_88932,MTS,88932,962
4775,MTS_88933,MTS,88933,963
4776,MTS_88934,MTS,88934,963
4777,MTS_88936,MTS,88936,851
4778,MTS_88937,MTS,88937,851
4779,MTS_88938,MTS,88938,10
4780,MTS_88940,MTS,88940,905
4781,MTS_88942,MTS,88942,834
4782,MTS_88943,MTS,88943,852
4783,MTS_88944,MTS,88944,832
4784,MTS_88945,MTS,88945,832
4785,MTS_88946,MTS,88946,834
4786,MTS_88947,MTS,88947,834
4787,MTS_88948,MTS,88948,834
4788,MTS_88949,MTS,88949,834
4789,MTS_88950,MTS,88950,225
4790,MTS_88951,MTS,88951,225
4791,MTS_88952,MTS,88952,225
4792,MTS_88953,MTS,88953,225
4793,MTS_88954,MTS,88954,225
4794,MTS_88955,MTS,88955,225
4795,MTS_88956,MTS,88956,225
